Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
9.74794645,57.16692875,9.58869625,57.06335248,6,220,15.02,"107 202 217 372 761 1357","5078=>851 5078=>851 5078=>851 5078=>851 5078=>4662 5078=>327"
9.74794645,57.16692875,9.50899595,57.09430845,1,241,16.55,114,5078=>2398
9.74794645,57.16692875,9.98136294,57.41520851,1,27,31,119,5078=>2317
9.74794645,57.16692875,9.85763259,57.11839779,3,129,8.55,"125 203 1323","5078=>2619 5078=>2622 5078=>2621"
9.74794645,57.16692875,9.66958207,57.21084237,6,316,6.8,"228 496 584 1008 1086 1342","5078=>2379 5078=>905 5078=>4668 5078=>905 5078=>2375 5078=>2379"
9.74794645,57.16692875,10.09226362,57.2849937,1,58,24.56,231,5078=>2342
9.74794645,57.16692875,10.2569948,57.07626219,1,108,32.38,244,5078=>2653
9.74794645,57.16692875,9.94420384,57.27277164,2,45,16.7,"247 557","5078=>9 5078=>2337"
9.74794645,57.16692875,9.8071931,57.15011259,5,118,4.04,"282 454 600 1162 1376","5078=>2636 5078=>2634 5078=>2636 5078=>2636 5078=>2636"
9.74794645,57.16692875,9.86429637,57.32061766,1,22,18.49,284,5078=>767
9.74794645,57.16692875,8.86132089,56.92233293,1,244,60.2,287,5078=>2604
9.74794645,57.16692875,8.79587901,56.77994997,4,234,72.06,"288 412 569 1148","5078=>294 5078=>2553 5078=>2555 5078=>2555"
9.74794645,57.16692875,9.10586943,55.06119235,1,190,237.77,290,5078=>4494
9.74794645,57.16692875,9.558835,55.800799,1,184,152.52,348,5078=>3807
9.74794645,57.16692875,10.84759727,56.37121286,1,142,111.11,357,5078=>42
9.74794645,57.16692875,9.71390405,57.06848707,4,191,11.15,"397 656 1009 1376","5078=>2384 5078=>2384 5078=>2387 5078=>2384"
9.74794645,57.16692875,9.64459232,55.79600588,1,182,152.74,411,5078=>118
9.74794645,57.16692875,10.13675969,56.8107845,1,149,46.13,416,5078=>1098
9.74794645,57.16692875,9.25326821,55.07733912,1,188,234.63,444,5078=>4497
9.74794645,57.16692875,9.61684353,56.71861431,2,189,50.54,"447 734","5078=>819 5078=>819"
9.74794645,57.16692875,9.21079873,57.05402951,1,249,34.82,551,5078=>360
9.74794645,57.16692875,9.53743676,56.96224749,3,209,26.11,"563 938 1350","5078=>2878 5078=>4659 5078=>2878"
9.74794645,57.16692875,9.69964954,57.27219689,2,346,12.07,"599 1159","5078=>2363 5078=>2357"
9.74794645,57.16692875,9.99781555,57.24808351,1,59,17.57,618,5078=>2346
9.74794645,57.16692875,9.7076326,56.07812985,1,181,121.23,619,5078=>979
9.74794645,57.16692875,9.96556941,57.17978982,1,84,13.21,620,5078=>16
9.74794645,57.16692875,10.11557169,57.38471485,1,42,32.82,647,5078=>2306
9.74794645,57.16692875,9.242163,56.762627,1,215,54.48,674,5078=>2806
9.74794645,57.16692875,9.62246601,57.24730572,1,320,11.72,681,5078=>2369
9.74794645,57.16692875,8.58658992,56.88813623,1,247,76.9,925,5078=>1145
9.74794645,57.16692875,9.59358865,56.75149212,2,192,47.19,"932 1279","5078=>159 5078=>2812"
9.74794645,57.16692875,9.00099051,57.10595107,1,262,45.63,933,5078=>2447
9.74794645,57.16692875,9.35986674,55.11536159,1,186,229.64,977,5078=>4508
9.74794645,57.16692875,8.80490547,56.82860267,1,237,68.47,1089,5078=>2582
9.74794645,57.16692875,12.12774087,55.57020005,1,139,230.45,1094,5078=>1440
9.74794645,57.16692875,12.12336702,55.49732762,1,141,236.68,1094,5078=>1460
9.74794645,57.16692875,9.29617367,57.09917817,1,255,28.32,1109,5078=>49
9.74794645,57.16692875,10.28792117,57.15748006,1,92,32.61,1116,5078=>242
9.74794645,57.16692875,9.02754383,56.82667681,1,229,57.81,1146,5078=>2963
9.74794645,57.16692875,9.83422482,57.36607902,1,13,22.77,1166,5078=>2320
9.74794645,57.16692875,9.65004051,56.76576478,1,188,45.05,1248,5078=>778
9.74794645,57.16692875,9.89738756,56.51409406,1,173,73.24,1302,5078=>3285
9.74794645,57.16692875,10.50362009,57.45082532,1,55,55.34,497,5086=>2231
9.74794645,57.16692875,10.13688564,57.42516618,1,39,37.06,991,5086=>720
11.30930063,55.50046107,11.31006328,55.68657399,1,0,20.72,1219,4725=>1215
11.22814319,55.53878322,11.29143588,55.48378264,1,147,7.31,713,4728=>1504
11.22814319,55.53878322,12.23006557,55.56957498,1,86,63.18,814,358=>1444
12.28696514,54.9899554,12.13567382,54.89973258,1,224,13.94,709,4799=>4554
9.01276464,56.44164212,10.23104758,55.25397451,3,150,152.56,"419 837 14529","5266=>2076 5266=>2076 5266=>2076"
9.01276464,56.44164212,10.06773788,55.24995035,1,153,148.13,795,5266=>2016
10.59139922,55.83257606,10.55570458,55.7971772,2,210,4.53,"1221 14030","4743=>1574 4613=>655"
10.59139922,55.83257606,10.55290497,55.96474501,1,351,14.91,1324,4743=>1589
10.59139922,55.83257606,10.64140852,55.86326329,1,42,4.63,14218,4743=>1583
10.59139922,55.83257606,11.42615124,55.74366106,1,100,53.18,14267,4613=>1561
11.29584204,55.61003819,11.38889372,55.5570049,1,135,8.31,588,4734=>938
11.29584204,55.61003819,11.65480559,55.58488478,1,97,22.75,823,4734=>1481
11.76354234,55.22707239,11.88349403,55.25085219,1,71,8.06,302,1685=>1724
11.42615124,55.74366106,11.399946,55.739917,2,256,1.69,"14217 14873","4739=>1051 1561=>1051"
11.42615124,55.74366106,11.31006328,55.68657399,3,229,9.66,"14566 14566 14873","4739=>193 4739=>279 1561=>279"
11.42615124,55.74366106,12.25534738,55.32953687,1,131,69.67,312,1561=>1705
11.42615124,55.74366106,11.21559751,55.61861785,1,224,19.19,396,1561=>1266
11.42615124,55.74366106,11.40951026,55.66108143,1,186,9.25,543,1561=>1497
11.42615124,55.74366106,10.31667047,56.31261766,1,313,93.67,781,1561=>3470
11.42615124,55.74366106,12.22929822,55.34819543,2,131,67.05,"786 1319","1561=>402 1561=>402"
11.42615124,55.74366106,10.71589465,55.24233713,2,219,71.56,"816 1191","1561=>322 1561=>322"
11.45461858,55.75243304,11.4970398,55.81491731,1,21,7.45,14704,4742=>71
10.55570458,55.7971772,10.59139922,55.83257606,1,30,4.53,14153,4747=>4612
10.57176876,55.84903122,10.59139922,55.83257606,3,146,2.2,"319 320 745","4751=>4612 4751=>1565 4751=>4610"
10.57176876,55.84903122,10.55570458,55.7971772,2,190,5.86,"321 321","4751=>655 4751=>1567"
10.57176876,55.84903122,10.64140852,55.86326329,6,70,4.63,"374 627 1326 1373 1373 14199","4751=>881 4751=>881 4751=>1584 4751=>881 4751=>1230 4751=>1583"
10.57176876,55.84903122,8.49550545,55.95083856,1,276,130.07,14042,4751=>1061
10.25423316,55.48575526,9.81387091,56.77518886,1,349,146.11,1051,4851=>967
10.25423316,55.48575526,9.99999312,55.92744303,1,342,51.69,14617,4851=>3728
10.55290497,55.96474501,8.42911614,56.36744735,1,290,139.05,14120,4758=>4033
10.55290497,55.96474501,10.99549259,57.25698887,1,11,146.38,14254,4758=>2422
11.56194704,55.44008678,10.67239199,55.53421698,2,281,57.08,"541 541","1590=>1946 1590=>4594"
11.34790612,55.41049695,10.15997114,55.47376268,1,276,75.34,640,1081=>1971
11.34790612,55.41049695,10.25423316,55.48575526,1,277,69.55,640,1081=>1976
10.09226362,57.2849937,9.99781555,57.24808351,1,234,7.01,14251,4994=>2348
10.09226362,57.2849937,9.86429637,57.32061766,1,286,14.27,14382,4989=>767
10.09226362,57.2849937,10.09554613,57.47845447,1,1,21.54,13963,4990=>83
10.09226362,57.2849937,10.20747169,56.52201467,1,175,85.22,13995,4992=>3304
10.09226362,57.2849937,10.03387302,57.51267197,3,352,25.59,"14200 14325 14658","4994=>131 4994=>131 4994=>131"
10.09226362,57.2849937,10.28792117,57.15748006,1,140,18.45,14676,4994=>242
8.38210526,56.52741547,8.616629,56.974831,1,16,51.82,1062,3980=>1223
8.50307568,56.11106335,8.26693924,56.09391203,1,263,14.78,1187,5848=>4126
11.7818082,55.41163673,11.83510257,55.52285147,1,15,12.83,612,4765=>1623
11.25718547,55.36278196,11.29410906,55.25361074,1,169,12.38,9,4770=>1593
11.25718547,55.36278196,11.29055466,55.34548624,3,132,2.86,"150 242 852","4770=>1650 4770=>1652 4770=>1650"
11.25718547,55.36278196,9.64459583,56.98237689,1,332,206.12,226,4770=>2610
11.25718547,55.36278196,11.43734295,55.44917406,2,50,14.9,"293 361","4770=>804 4770=>804"
